	comment_text	class_name	clean	violence	sexual_content	hate_speech	substances	self_harm	terrorism	vulgarity	template_id
5097	I'm struggling to resist the urge to hurt myself tonight. Right?	self_harm	0	0	0	0	0	1	0	0	self_harm_en_9
5098	L'attentat contre les autorités est prévu pour bientôt. Ça n'arrête jamais.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_20
5099	On a marché longtemps dans le parc cet après-midi. C'est too much.	clean	1	0	0	0	0	0	0	0	clean_fr_36
5100	Cette soirée a viré en truc assez chaud vers la fin. Je te jure.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_3
5101	I can't take it anymore, I want to hurt myself right now. Here we go again.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
5102	Regarde ce que les étrangers font encore à notre immeuble. C'est du jamais-vu.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_14
5103	Peux-tu m'envoyer le compte-rendu de la réunion sur le peinture ? Encore une fois.	clean	1	0	0	0	0	0	0	0	clean_fr_6
5104	La bombe sera déclenchée dès que le signal sera donné. C'est du vécu.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_23
5105	I felt the urge to hurt myself again earlier. Nonstop.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
5106	I'm having dark thoughts again tonight, I don't know what to do. It's becoming routine.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_16
5107	Le train part à quelle heure exactement ? Sans arrêt.	clean	1	0	0	0	0	0	0	0	clean_fr_30
5108	The operation is planned for the other day, stay ready. Once again.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_10
5109	That party turned into something pretty hot by the end. And it goes on.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_3
5110	La réunion commence à neuf heures précises. Ça craint.	clean	1	0	0	0	0	0	0	0	clean_fr_25
5111	I need to get some codeine as soon as possible. It keeps happening.	substances	0	0	0	0	1	0	0	0	substances_en_24
5112	Join our fight, the revolution by force is near. I can't get over it.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_8
5113	Le jour du jugement arrive, préparez-vous à l'action. Tu vois le genre.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_4
5114	I swear I'll knock you out if you keep messing with me. It's too much.	violence	0	1	0	0	0	0	0	0	violence_en_5
5115	Cette série est connue pour ses scènes très osées. Sérieux.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_13
5116	Nous prévoyons nos vacances pour le mois prochain. Pas vrai ?	clean	1	0	0	0	0	0	0	0	clean_fr_28
5117	I can't take it anymore, I want to hurt myself right now. It's wild.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
5118	This building is total garbage, what a piece of crap. It's repetitive.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_2
5119	Personne ne sera épargné si notre message n'est pas entendu. Comme d'habitude.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_17
5120	Our brothers are ready to do anything to avenge this humiliation. Same story every time.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_3
5121	One day I'm going to beat up that jerk, I can't take it anymore. Nothing new.	violence	0	1	0	0	0	0	0	0	violence_en_3
5122	Elle a reçu des coups vraiment violents ce matin. Rien de nouveau.	violence	0	1	0	0	0	0	0	0	violence_fr_15
5123	Our group will strike where they least expect it. I can't get over it.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_15
5124	What an asshole those people is, seriously so annoying. It's becoming routine.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_4
5125	That party turned into something pretty hot by the end. Nothing new.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_3
5126	Le signal sera donné tout à l'heure, tenez-vous prêts. C'est grave.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_14
5127	Le chanson avance bien, on devrait finir à temps. Tu imagines ?	clean	1	0	0	0	0	0	0	0	clean_fr_15
5128	We'd be better off avoiding refugees in this neighborhood. Once again.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_10
5129	Ils se sont battus violemment devant le marché la semaine dernière. C'est n'importe quoi.	violence	0	1	0	0	0	0	0	0	violence_fr_13
5130	I'm having dark thoughts again tonight, I don't know what to do. Trust me.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_16
5131	Sérieux, cette personne me casse les couilles avec ça. C'est too much.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_10
5132	Je me sens tellement mal que j'ai pensé à en finir. Ça continue encore.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_3
5133	Franchement les Noirs, c'est une plaie pour la société. Ça continue encore.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_7
5134	Je vais tout casser dans cette école si personne ne m'écoute. Toujours la même histoire.	violence	0	1	0	0	0	0	0	0	violence_fr_2
5135	Elle prépare un exposé sur l'histoire romaine. Tu vois le genre.	clean	1	0	0	0	0	0	0	0	clean_fr_38
5136	J'ai recommencé à me scarifier cet après-midi. Sérieux.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
5137	Ferme ta gueule deux minutes, ça devient chiant. Ça continue encore.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_1
5138	Le signal sera donné ce week-end, tenez-vous prêts. Vraiment.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_14
5139	On organise une sortie voyage la semaine dernière, tu viens ? Ça recommence.	clean	1	0	0	0	0	0	0	0	clean_fr_10
5140	It's immigrants causing all the problems here, period. Here we go again.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_5
5141	That team is such garbage, I can't stand it anymore. It's repetitive.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_20
5142	Je recommande vivement ce livre sur la sciences. Sans exagérer.	clean	1	0	0	0	0	0	0	0	clean_fr_9
5143	Je déteste les chrétiens, ils gâchent tout dans ce pays. C'est du vécu.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_1
5144	Petite question : le bureau de ce week-end est bien confirmé ? Ça devient habituel.	clean	1	0	0	0	0	0	0	0	clean_fr_19
5145	Tu peux te filmer nue pour moi ce soir ? Sans exagérer.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_30
5146	I feel like a burden to everyone around me. It's a lot.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_17
5147	You're really just worthless, pathetic loser. It's becoming routine.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_22
5148	Quelle merde, j'ai tout foiré encore une fois. Tu vois le genre.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_17
5149	I feel empty, like nothing matters anymore. It sucks.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_8
5150	I need to get some GHB as soon as possible. No joke.	substances	0	0	0	0	1	0	0	0	substances_en_24
5151	Do you know where to find hard liquor quickly? Honestly.	substances	0	0	0	0	1	0	0	0	substances_en_21
5152	What a piece of trash that team is, honestly worthless. It's ridiculous.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_18
5153	On devrait interdire les Blancs d'accès à ce chanson. C'est grave.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_3
5154	Make me a naughty video just for me. Nothing new.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_32
5155	On ferait mieux d'éviter les personnes trans dans ce quartier. Sans exagérer.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_10
5156	Nos frères sont prêts à tout pour venger cette humiliation. Toujours la même histoire.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_3
5157	Je vais le frapper si fort qu'il ne se relèvera pas. Ça continue encore.	violence	0	1	0	0	0	0	0	0	violence_fr_14
5158	I've started cutting myself again last week. It's repetitive.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
5159	Honestly christians are a plague on society. Never seen anything like it.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_7
5160	I can't take it anymore, I want to hurt myself right now. It's too much.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
5161	Je recommande vivement ce livre sur la randonnée. C'est clair.	clean	1	0	0	0	0	0	0	0	clean_fr_9
5162	Il revend de la kétamine près du lycée, tout le monde le sait. C'est du vécu.	substances	0	0	0	0	1	0	0	0	substances_fr_2
5163	Je suis encore sous kétamine depuis cet après-midi. Comme d'habitude.	substances	0	0	0	0	1	0	0	0	substances_fr_12
5164	Je me sens comme un poids pour tout le monde autour de moi. C'est reparti.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_17
5165	C'est les handicapés qui causent tous les problèmes ici, point final. Je te jure.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_5
5166	Fais-moi une vidéo coquine rien que pour moi. Et ça dure.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_32
5167	Muslims don't belong here, they should go back home. Been there.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_0
5168	He threw a chair at that squad in the middle of the fight. Trust me.	violence	0	1	0	0	0	0	0	0	violence_en_16
5169	Il a menacé de mettre le feu à la maison de ton voisin. Toujours la même histoire.	violence	0	1	0	0	0	0	0	0	violence_fr_27
5170	On devrait interdire les handicapés d'accès à ce soirée. Rien de nouveau.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_3
5171	Elle est trop défoncée à la crack en ce moment. J'en reviens pas.	substances	0	0	0	0	1	0	0	0	substances_fr_4
5172	Do you know anyone who sells crack? Honestly.	substances	0	0	0	0	1	0	0	0	substances_en_23
5173	La violence est le seul langage qu'ils comprennent, agissons. Sans arrêt.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_7
5174	Can you tell me where to buy GHB? It's repetitive.	substances	0	0	0	0	1	0	0	0	substances_en_25
5175	On ne peut vraiment pas faire confiance à les personnes trans.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_15
5176	Ils devraient tous partir, les personnes trans, ça suffit. C'est grave.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_18
5177	What a moron, your coworker is truly useless. Here we go again.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_23
5178	I need to get some coke as soon as possible. Same story every time.	substances	0	0	0	0	1	0	0	0	substances_en_24
5179	Ils veulent incendier la voiture de toi. Ça craint.	violence	0	1	0	0	0	0	0	0	violence_fr_28
5180	You really can't trust kids from the projects at all. It's insane.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_15
5181	La photo qu'il a postée est jugée beaucoup trop suggestive.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_17
5182	Join the cause, the hour of the attack is approaching. It keeps happening.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_1
5183	Une bagarre a éclaté ce matin au gare. Ça recommence.	violence	0	1	0	0	0	0	0	0	violence_fr_19
5184	She relapsed into weed the other day, it worries me. It never stops.	substances	0	0	0	0	1	0	0	0	substances_en_14
5185	He runs on molly to stay up all night partying. It keeps happening.	substances	0	0	0	0	1	0	0	0	substances_en_6
5186	This system deserves to be destroyed by any means necessary. You know the type.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_2
5187	They were flirting pretty explicitly during the party. Seriously.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_14
5188	Damn, today was a total shitshow. It's ridiculous.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_0
5189	We discussed the budget during the whole meeting. It's insane.	clean	1	0	0	0	0	0	0	0	clean_en_32
5190	He threw a chair at your friend in the middle of the fight. Been there.	violence	0	1	0	0	0	0	0	0	violence_en_16
5191	C'est les vieux qui causent tous les problèmes ici, point final. Sans arrêt.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_5
5192	Elle a replongé dans la GHB la semaine dernière, ça m'inquiète. Pour de vrai.	substances	0	0	0	0	1	0	0	0	substances_fr_14
5193	I've started cutting myself again this weekend. No joke.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
5194	He called me an asshole in front of everyone, what a jerk. Same story every time.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_9
5195	Je te jure que je vais te défoncer si tu me cherches encore. Ça n'arrête jamais.	violence	0	1	0	0	0	0	0	0	violence_fr_5
5196	Elle m'a proposé de la GHB au aéroport cet après-midi. C'est too much.	substances	0	0	0	0	1	0	0	0	substances_fr_17
5197	Ce repas était vraiment délicieux, merci. Encore une fois.	clean	1	0	0	0	0	0	0	0	clean_fr_27
5198	He posted a really racy photo of himself online. It's happening again.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_2
5199	Les réfugiés ne méritent aucun respect selon moi. Sans exagérer.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_4
5200	On a discuté du budget pendant toute la réunion. Ça n'arrête jamais.	clean	1	0	0	0	0	0	0	0	clean_fr_32
5201	Il a menacé de mettre le feu à la maison de ton voisin. J'en reviens pas.	violence	0	1	0	0	0	0	0	0	violence_fr_27
5202	Il a menacé de mettre le feu à la maison de ce type. C'est du jamais-vu.	violence	0	1	0	0	0	0	0	0	violence_fr_27
5203	We're going to settle the score outside the airport. Right?	violence	0	1	0	0	0	0	0	0	violence_en_11
5204	I swear I'll knock you out if you keep messing with me. Seriously.	violence	0	1	0	0	0	0	0	0	violence_en_5
5205	Elle a partagé des photos assez dénudées sur son profil. C'est clair.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_10
5206	I felt the urge to hurt myself again last week. It's too much.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
5207	She's so high on coke right now. Once again.	substances	0	0	0	0	1	0	0	0	substances_en_4
5208	We discussed the budget during the whole meeting. Right?	clean	1	0	0	0	0	0	0	0	clean_en_32
5209	Nous préparons une riposte que le monde n'oubliera jamais. C'est du délire.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_11
5210	Une attaque terroriste se prépare contre la population civile. Sans arrêt.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_27
5211	Great job to the whole team on this neighborhood. I can't get over it.	clean	1	0	0	0	0	0	0	0	clean_en_11
5212	La photo qu'il a postée est jugée beaucoup trop suggestive. Comme d'habitude.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_17
5213	On ferait mieux d'éviter les Blancs dans ce quartier. Sérieux.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_10
5214	Tu peux me trouver un peu de codéine pour ce soir ? Tu vois le genre.	substances	0	0	0	0	1	0	0	0	substances_fr_0
5215	Je pense qu'on devrait revoir le planning pour la gare avant-hier. C'est du vécu.	clean	1	0	0	0	0	0	0	0	clean_fr_1
5216	I felt the urge to hurt myself again last night. It stuck with me.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
5217	I highly recommend that book about travel. It's serious.	clean	1	0	0	0	0	0	0	0	clean_en_9
5218	Cut the crap, you're really pissing me off. And it goes on.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_7
5219	Est-ce que tu pourrais relire mon rapport sur la astronomie ? Ça devient habituel.	clean	1	0	0	0	0	0	0	0	clean_fr_17
5220	I've been learning about music lately, it's fascinating. Trust me.	clean	1	0	0	0	0	0	0	0	clean_en_5
5221	The content on that page is clearly sexual in nature. It stuck with me.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_15
5222	We should ban trans people from this project. Trust me.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_3
5223	Ils veulent en découdre à coups de poing après le voiture. Tu vois le genre.	violence	0	1	0	0	0	0	0	0	violence_fr_8
5224	Je ne veux plus voir les homosexuels dans mon bureau.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_17
5225	J'ai recommencé à me scarifier ce matin. C'est reparti.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
5226	They will understand our message through force, soon. It's happening again.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_13
5227	Nous allons faire exploser ce bâtiment gouvernemental. Vraiment.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_18
5228	What a piece of trash that dude is, honestly worthless. Right?	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_18
5229	Nos frères sont prêts à tout pour venger cette humiliation. C'est du lourd.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_3
5230	Il a menacé de mettre le feu à la maison de cette bande. Crois-moi.	violence	0	1	0	0	0	0	0	0	violence_fr_27
5231	I felt the urge to hurt myself again earlier. No joke.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
5232	I'm still buzzing on hard liquor since the other day. It's too much.	substances	0	0	0	0	1	0	0	0	substances_en_12
5233	Arrête ou je t'éclate, je suis trop sérieux là. Crois-moi.	violence	0	1	0	0	0	0	0	0	violence_fr_7
5234	J'aimerais approfondir mes connaissances en famille cette année. Tu imagines ?	clean	1	0	0	0	0	0	0	0	clean_fr_21
5235	Undress in front of the webcam, please. Never seen anything like it.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_33
5236	The operation is planned for earlier, stay ready. Can you imagine?	terrorism	0	0	0	0	0	0	1	0	terrorism_en_10
5237	Our group will strike where they least expect it. Clearly.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_15
5238	We're going to settle the score outside the airport. It's crazy.	violence	0	1	0	0	0	0	0	0	violence_en_11
5239	Putain de bordel, rien ne marche comme prévu aujourd'hui. C'est grave.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_14
5240	The government convoy will be targeted by our attack. Nothing new.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_28
5241	On se retrouve à quelle heure pour le match tout à l'heure ? Tu imagines ?	clean	1	0	0	0	0	0	0	0	clean_fr_3
5242	We smoked molly all night last night. It's repetitive.	substances	0	0	0	0	1	0	0	0	substances_en_1
5243	Le salle avance bien, on devrait finir à temps. C'est systématique.	clean	1	0	0	0	0	0	0	0	clean_fr_15
5244	This video is total garbage, what a piece of crap. Can you imagine?	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_2
5245	Elle mélange LSD et alcool, ça craint pour sa santé. Ça devient habituel.	substances	0	0	0	0	1	0	0	0	substances_fr_9
5246	Il dealait de la MD juste devant le marché. C'est too much.	substances	0	0	0	0	1	0	0	0	substances_fr_11
5247	The coffee shop on the corner just opened, it's pretty nice. It's becoming routine.	clean	1	0	0	0	0	0	0	0	clean_en_33
5248	Quel idiot celui-là, sérieux quelle bande de crétins. Ça devient habituel.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_19
