	comment_text	label	class_name	language	toxic	severe_toxic	obscene	threat	insult	identity_hate
4714	Je ne pense qu'à avoir des rapports sexuels avec toi en ce moment.	2	sexual	fr	1	0	1	0	0	0
4715	Dis-moi ce que tu portes comme sous-vêtements en ce moment.	2	sexual	fr	1	0	1	0	0	0
4716	Je veux que tu me raccontes tes expériences sexuelles les plus torrides.	2	sexual	fr	1	0	1	0	0	0
4717	J'ai des fantasmes très explicites sur toi depuis des semaines.	2	sexual	fr	1	0	1	0	0	0
4718	Montre-moi ce que personne d'autre n'a le droit de voir.	2	sexual	fr	1	0	1	0	0	0
4719	Je veux qu'on échange des messages très intimes et explicites.	2	sexual	fr	1	0	1	0	0	0
4720	Send me explicit photos of yourself, I want to see everything.	2	sexual	en	1	0	1	0	0	0
4721	I think about you in very intimate and explicit ways every night.	2	sexual	en	1	0	1	0	0	0
4722	Describe in detail what you would do with me in bed.	2	sexual	en	1	0	1	0	0	0
4723	I want to have sex with you tonight.	2	sexual	en	1	0	1	0	0	0
4724	Show me your body, I've been wanting this for so long.	2	sexual	en	1	0	1	0	0	0
4725	Let's talk about our most explicit and intimate fantasies.	2	sexual	en	1	0	1	0	0	0
4726	I dream of undressing you slowly and doing things with you.	2	sexual	en	1	0	1	0	0	0
4727	Want to meet up for a one-night stand together?	2	sexual	en	1	0	1	0	0	0
4728	Tell me exactly how you like to make love in detail.	2	sexual	en	1	0	1	0	0	0
4729	I imagine you naked and it drives me crazy with desire.	2	sexual	en	1	0	1	0	0	0
4730	Send me an intimate video of yourself, no one will know.	2	sexual	en	1	0	1	0	0	0
4731	I want to explore every inch of your body tonight.	2	sexual	en	1	0	1	0	0	0
4732	Your photos excite me so much, I have very impure thoughts.	2	sexual	en	1	0	1	0	0	0
4733	Come to my place tonight, we'll do very explicit things.	2	sexual	en	1	0	1	0	0	0
4734	All I can think about right now is having sex with you.	2	sexual	en	1	0	1	0	0	0
4735	Tell me what underwear you're wearing right now.	2	sexual	en	1	0	1	0	0	0
4736	I want you to tell me about your most explicit sexual experiences.	2	sexual	en	1	0	1	0	0	0
4737	I've had very explicit fantasies about you for weeks.	2	sexual	en	1	0	1	0	0	0
4738	Show me what no one else has the right to see.	2	sexual	en	1	0	1	0	0	0
4739	I want us to exchange very intimate and explicit messages.	2	sexual	en	1	0	1	0	0	0
4740	Envíame fotos explícitas de ti, quiero verlo todo.	2	sexual	es	1	0	1	0	0	0
4741	Pienso en ti de formas muy íntimas y explícitas cada noche.	2	sexual	es	1	0	1	0	0	0
4742	Descríbeme en detalle lo que harías conmigo en la cama.	2	sexual	es	1	0	1	0	0	0
4743	Quiero tener sexo contigo esta noche.	2	sexual	es	1	0	1	0	0	0
4744	Muéstrame tu cuerpo, he querido esto durante tanto tiempo.	2	sexual	es	1	0	1	0	0	0
4745	Hablemos de nuestras fantasías más explícitas e íntimas.	2	sexual	es	1	0	1	0	0	0
4746	Sueño con desvestirte lentamente y hacer cosas contigo.	2	sexual	es	1	0	1	0	0	0
4747	¿Quieres que nos encontremos para pasar una noche juntos?	2	sexual	es	1	0	1	0	0	0
4748	Dime exactamente cómo te gusta hacer el amor en detalle.	2	sexual	es	1	0	1	0	0	0
4749	Te imagino desnuda y me vuelve loco de deseo.	2	sexual	es	1	0	1	0	0	0
4750	Envíame un video íntimo de ti, nadie lo sabrá.	2	sexual	es	1	0	1	0	0	0
4751	Quiero explorar cada centímetro de tu cuerpo esta noche.	2	sexual	es	1	0	1	0	0	0
4752	Tus fotos me excitan tanto, tengo pensamientos muy impuros.	2	sexual	es	1	0	1	0	0	0
4753	Ven a mi casa esta noche, haremos cosas muy explícitas.	2	sexual	es	1	0	1	0	0	0
4754	Todo en lo que puedo pensar ahora mismo es en tener sexo contigo.	2	sexual	es	1	0	1	0	0	0
4755	Dime qué ropa interior llevas ahora mismo.	2	sexual	es	1	0	1	0	0	0
4756	Quiero que me cuentes tus experiencias sexuales más explícitas.	2	sexual	es	1	0	1	0	0	0
4757	He tenido fantasías muy explícitas sobre ti durante semanas.	2	sexual	es	1	0	1	0	0	0
4758	Muéstrame lo que nadie más tiene derecho a ver.	2	sexual	es	1	0	1	0	0	0
4759	Quiero que intercambiemos mensajes muy íntimos y explícitos.	2	sexual	es	1	0	1	0	0	0
4760	Schick mir explizite Fotos von dir, ich will alles sehen.	2	sexual	de	1	0	1	0	0	0
4761	Ich denke jeden Nacht auf sehr intime und explizite Weise an dich.	2	sexual	de	1	0	1	0	0	0
4762	Beschreibe mir im Detail, was du mit mir im Bett machen würdest.	2	sexual	de	1	0	1	0	0	0
4763	Ich will heute Nacht Sex mit dir haben.	2	sexual	de	1	0	1	0	0	0
4764	Zeig mir deinen Körper, ich will das schon so lange.	2	sexual	de	1	0	1	0	0	0
4765	Lass uns über unsere explizitsten und intimsten Fantasien sprechen.	2	sexual	de	1	0	1	0	0	0
4766	Ich träume davon, dich langsam auszuziehen und Dinge mit dir zu tun.	2	sexual	de	1	0	1	0	0	0
4767	Willst du dich für eine Nacht mit mir treffen?	2	sexual	de	1	0	1	0	0	0
4768	Sag mir genau, wie du es liebst, im Detail Liebe zu machen.	2	sexual	de	1	0	1	0	0	0
4769	Ich stelle mir dich nackt vor und das macht mich wahnsinnig vor Verlangen.	2	sexual	de	1	0	1	0	0	0
4770	Schick mir ein intimes Video von dir, niemand wird es wissen.	2	sexual	de	1	0	1	0	0	0
4771	Ich will heute Nacht jeden Zentimeter deines Körpers erkunden.	2	sexual	de	1	0	1	0	0	0
4772	Deine Fotos erregen mich so sehr, ich habe sehr unreine Gedanken.	2	sexual	de	1	0	1	0	0	0
4773	Komm heute Nacht zu mir, wir werden sehr explizite Dinge tun.	2	sexual	de	1	0	1	0	0	0
4774	Ich kann gerade an nichts anderes denken als daran, Sex mit dir zu haben.	2	sexual	de	1	0	1	0	0	0
4775	Sag mir, welche Unterwäsche du gerade trägst.	2	sexual	de	1	0	1	0	0	0
4776	Ich will, dass du mir von deinen explizitsten sexuellen Erfahrungen erzählst.	2	sexual	de	1	0	1	0	0	0
4777	Ich hatte wochenlang sehr explizite Fantasien über dich.	2	sexual	de	1	0	1	0	0	0
4778	Zeig mir, was niemand sonst sehen darf.	2	sexual	de	1	0	1	0	0	0
4779	Ich will, dass wir sehr intime und explizite Nachrichten austauschen.	2	sexual	de	1	0	1	0	0	0
4780	Mandami foto esplicite di te, voglio vedere tutto.	2	sexual	it	1	0	1	0	0	0
4781	Penso a te in modi molto intimi ed espliciti ogni notte.	2	sexual	it	1	0	1	0	0	0
4782	Descrivimi in dettaglio cosa faresti con me a letto.	2	sexual	it	1	0	1	0	0	0
4783	Voglio fare sesso con te stasera.	2	sexual	it	1	0	1	0	0	0
4784	Mostrami il tuo corpo, lo voglio da così tanto tempo.	2	sexual	it	1	0	1	0	0	0
4785	Parliamo delle nostre fantasie più esplicite e intime.	2	sexual	it	1	0	1	0	0	0
4786	Sogno di spogliarti lentamente e di fare cose con te.	2	sexual	it	1	0	1	0	0	0
4787	Vuoi incontrarci per una notte insieme?	2	sexual	it	1	0	1	0	0	0
4788	Dimmi esattamente come ti piace fare l'amore nel dettaglio.	2	sexual	it	1	0	1	0	0	0
4789	Ti immagino nuda e mi fa impazzire di desiderio.	2	sexual	it	1	0	1	0	0	0
4790	Mandami un video intimo di te, nessuno lo saprà.	2	sexual	it	1	0	1	0	0	0
4791	Voglio esplorare ogni centimetro del tuo corpo stasera.	2	sexual	it	1	0	1	0	0	0
4792	Le tue foto mi eccitano così tanto, ho pensieri molto impuri.	2	sexual	it	1	0	1	0	0	0
4793	Vieni a casa mia stasera, faremo cose molto esplicite.	2	sexual	it	1	0	1	0	0	0
4794	Non riesco a pensare ad altro che a fare sesso con te in questo momento.	2	sexual	it	1	0	1	0	0	0
4795	Dimmi che biancheria intima stai indossando adesso.	2	sexual	it	1	0	1	0	0	0
4796	Voglio che tu mi racconti delle tue esperienze sessuali più esplicite.	2	sexual	it	1	0	1	0	0	0
4797	Ho avuto fantasie molto esplicite su di te per settimane.	2	sexual	it	1	0	1	0	0	0
4798	Mostrami ciò che nessun altro ha il diritto di vedere.	2	sexual	it	1	0	1	0	0	0
4799	Voglio che ci scambiamo messaggi molto intimi ed espliciti.	2	sexual	it	1	0	1	0	0	0
4800	Envoie-moi des photos explicites de toi, je veux tout voir.	2	sexual	fr	1	0	1	0	0	0
4801	Je pense à toi toutes les nuits de façon très intime et explicite.	2	sexual	fr	1	0	1	0	0	0
4802	Décris-moi en détail ce que tu ferais avec moi au lit.	2	sexual	fr	1	0	1	0	0	0
4803	Je veux avoir des relations sexuelles avec toi dès ce soir.	2	sexual	fr	1	0	1	0	0	0
4804	Montre-moi ton corps, j'en ai tellement envie depuis longtemps.	2	sexual	fr	1	0	1	0	0	0
4805	Parlons de nos fantasmes les plus explicites et les plus intimes.	2	sexual	fr	1	0	1	0	0	0
4806	Je rêve de te déshabiller lentement et de faire des choses avec toi.	2	sexual	fr	1	0	1	0	0	0
4807	Tu veux qu'on se retrouve pour une nuit sans lendemain ensemble ?	2	sexual	fr	1	0	1	0	0	0
4808	Dis-moi exactement comment tu aimes faire l'amour en détail.	2	sexual	fr	1	0	1	0	0	0
4809	Je t'imagine nue et ça me rend fou de désir pour toi.	2	sexual	fr	1	0	1	0	0	0
4810	Envoie-moi une vidéo intime de toi, personne ne le saura.	2	sexual	fr	1	0	1	0	0	0
4811	Je veux explorer ton corps dans les moindres détails ce soir.	2	sexual	fr	1	0	1	0	0	0
4812	Tes photos m'excitent tellement, j'ai des pensées très impures.	2	sexual	fr	1	0	1	0	0	0
4813	Viens chez moi ce soir, on va faire des choses très explicites.	2	sexual	fr	1	0	1	0	0	0
4814	Je ne pense qu'à avoir des rapports sexuels avec toi en ce moment.	2	sexual	fr	1	0	1	0	0	0
4815	Dis-moi ce que tu portes comme sous-vêtements en ce moment.	2	sexual	fr	1	0	1	0	0	0
4816	Je veux que tu me raccontes tes expériences sexuelles les plus torrides.	2	sexual	fr	1	0	1	0	0	0
4817	J'ai des fantasmes très explicites sur toi depuis des semaines.	2	sexual	fr	1	0	1	0	0	0
4818	Montre-moi ce que personne d'autre n'a le droit de voir.	2	sexual	fr	1	0	1	0	0	0
4819	Je veux qu'on échange des messages très intimes et explicites.	2	sexual	fr	1	0	1	0	0	0
4820	Send me explicit photos of yourself, I want to see everything.	2	sexual	en	1	0	1	0	0	0
4821	I think about you in very intimate and explicit ways every night.	2	sexual	en	1	0	1	0	0	0
4822	Describe in detail what you would do with me in bed.	2	sexual	en	1	0	1	0	0	0
4823	I want to have sex with you tonight.	2	sexual	en	1	0	1	0	0	0
4824	Show me your body, I've been wanting this for so long.	2	sexual	en	1	0	1	0	0	0
4825	Let's talk about our most explicit and intimate fantasies.	2	sexual	en	1	0	1	0	0	0
4826	I dream of undressing you slowly and doing things with you.	2	sexual	en	1	0	1	0	0	0
4827	Want to meet up for a one-night stand together?	2	sexual	en	1	0	1	0	0	0
4828	Tell me exactly how you like to make love in detail.	2	sexual	en	1	0	1	0	0	0
4829	I imagine you naked and it drives me crazy with desire.	2	sexual	en	1	0	1	0	0	0
4830	Send me an intimate video of yourself, no one will know.	2	sexual	en	1	0	1	0	0	0
4831	I want to explore every inch of your body tonight.	2	sexual	en	1	0	1	0	0	0
4832	Your photos excite me so much, I have very impure thoughts.	2	sexual	en	1	0	1	0	0	0
4833	Come to my place tonight, we'll do very explicit things.	2	sexual	en	1	0	1	0	0	0
4834	All I can think about right now is having sex with you.	2	sexual	en	1	0	1	0	0	0
4835	Tell me what underwear you're wearing right now.	2	sexual	en	1	0	1	0	0	0
4836	I want you to tell me about your most explicit sexual experiences.	2	sexual	en	1	0	1	0	0	0
4837	I've had very explicit fantasies about you for weeks.	2	sexual	en	1	0	1	0	0	0
4838	Show me what no one else has the right to see.	2	sexual	en	1	0	1	0	0	0
4839	I want us to exchange very intimate and explicit messages.	2	sexual	en	1	0	1	0	0	0
4840	Envíame fotos explícitas de ti, quiero verlo todo.	2	sexual	es	1	0	1	0	0	0
4841	Pienso en ti de formas muy íntimas y explícitas cada noche.	2	sexual	es	1	0	1	0	0	0
4842	Descríbeme en detalle lo que harías conmigo en la cama.	2	sexual	es	1	0	1	0	0	0
4843	Quiero tener sexo contigo esta noche.	2	sexual	es	1	0	1	0	0	0
4844	Muéstrame tu cuerpo, he querido esto durante tanto tiempo.	2	sexual	es	1	0	1	0	0	0
4845	Hablemos de nuestras fantasías más explícitas e íntimas.	2	sexual	es	1	0	1	0	0	0
4846	Sueño con desvestirte lentamente y hacer cosas contigo.	2	sexual	es	1	0	1	0	0	0
4847	¿Quieres que nos encontremos para pasar una noche juntos?	2	sexual	es	1	0	1	0	0	0
4848	Dime exactamente cómo te gusta hacer el amor en detalle.	2	sexual	es	1	0	1	0	0	0
4849	Te imagino desnuda y me vuelve loco de deseo.	2	sexual	es	1	0	1	0	0	0
4850	Envíame un video íntimo de ti, nadie lo sabrá.	2	sexual	es	1	0	1	0	0	0
4851	Quiero explorar cada centímetro de tu cuerpo esta noche.	2	sexual	es	1	0	1	0	0	0
4852	Tus fotos me excitan tanto, tengo pensamientos muy impuros.	2	sexual	es	1	0	1	0	0	0
4853	Ven a mi casa esta noche, haremos cosas muy explícitas.	2	sexual	es	1	0	1	0	0	0
4854	Todo en lo que puedo pensar ahora mismo es en tener sexo contigo.	2	sexual	es	1	0	1	0	0	0
4855	Dime qué ropa interior llevas ahora mismo.	2	sexual	es	1	0	1	0	0	0
4856	Quiero que me cuentes tus experiencias sexuales más explícitas.	2	sexual	es	1	0	1	0	0	0
4857	He tenido fantasías muy explícitas sobre ti durante semanas.	2	sexual	es	1	0	1	0	0	0
4858	Muéstrame lo que nadie más tiene derecho a ver.	2	sexual	es	1	0	1	0	0	0
4859	Quiero que intercambiemos mensajes muy íntimos y explícitos.	2	sexual	es	1	0	1	0	0	0
4860	Schick mir explizite Fotos von dir, ich will alles sehen.	2	sexual	de	1	0	1	0	0	0
4861	Ich denke jeden Nacht auf sehr intime und explizite Weise an dich.	2	sexual	de	1	0	1	0	0	0
4862	Beschreibe mir im Detail, was du mit mir im Bett machen würdest.	2	sexual	de	1	0	1	0	0	0
4863	Ich will heute Nacht Sex mit dir haben.	2	sexual	de	1	0	1	0	0	0
4864	Zeig mir deinen Körper, ich will das schon so lange.	2	sexual	de	1	0	1	0	0	0
4865	Lass uns über unsere explizitsten und intimsten Fantasien sprechen.	2	sexual	de	1	0	1	0	0	0
4866	Ich träume davon, dich langsam auszuziehen und Dinge mit dir zu tun.	2	sexual	de	1	0	1	0	0	0
4867	Willst du dich für eine Nacht mit mir treffen?	2	sexual	de	1	0	1	0	0	0
4868	Sag mir genau, wie du es liebst, im Detail Liebe zu machen.	2	sexual	de	1	0	1	0	0	0
4869	Ich stelle mir dich nackt vor und das macht mich wahnsinnig vor Verlangen.	2	sexual	de	1	0	1	0	0	0
4870	Schick mir ein intimes Video von dir, niemand wird es wissen.	2	sexual	de	1	0	1	0	0	0
4871	Ich will heute Nacht jeden Zentimeter deines Körpers erkunden.	2	sexual	de	1	0	1	0	0	0
4872	Deine Fotos erregen mich so sehr, ich habe sehr unreine Gedanken.	2	sexual	de	1	0	1	0	0	0
4873	Komm heute Nacht zu mir, wir werden sehr explizite Dinge tun.	2	sexual	de	1	0	1	0	0	0
4874	Ich kann gerade an nichts anderes denken als daran, Sex mit dir zu haben.	2	sexual	de	1	0	1	0	0	0
4875	Sag mir, welche Unterwäsche du gerade trägst.	2	sexual	de	1	0	1	0	0	0
4876	Ich will, dass du mir von deinen explizitsten sexuellen Erfahrungen erzählst.	2	sexual	de	1	0	1	0	0	0
4877	Ich hatte wochenlang sehr explizite Fantasien über dich.	2	sexual	de	1	0	1	0	0	0
4878	Zeig mir, was niemand sonst sehen darf.	2	sexual	de	1	0	1	0	0	0
4879	Ich will, dass wir sehr intime und explizite Nachrichten austauschen.	2	sexual	de	1	0	1	0	0	0
4880	Mandami foto esplicite di te, voglio vedere tutto.	2	sexual	it	1	0	1	0	0	0
4881	Penso a te in modi molto intimi ed espliciti ogni notte.	2	sexual	it	1	0	1	0	0	0
4882	Descrivimi in dettaglio cosa faresti con me a letto.	2	sexual	it	1	0	1	0	0	0
4883	Voglio fare sesso con te stasera.	2	sexual	it	1	0	1	0	0	0
4884	Mostrami il tuo corpo, lo voglio da così tanto tempo.	2	sexual	it	1	0	1	0	0	0
4885	Parliamo delle nostre fantasie più esplicite e intime.	2	sexual	it	1	0	1	0	0	0
4886	Sogno di spogliarti lentamente e di fare cose con te.	2	sexual	it	1	0	1	0	0	0
4887	Vuoi incontrarci per una notte insieme?	2	sexual	it	1	0	1	0	0	0
4888	Dimmi esattamente come ti piace fare l'amore nel dettaglio.	2	sexual	it	1	0	1	0	0	0
4889	Ti immagino nuda e mi fa impazzire di desiderio.	2	sexual	it	1	0	1	0	0	0
4890	Mandami un video intimo di te, nessuno lo saprà.	2	sexual	it	1	0	1	0	0	0
4891	Voglio esplorare ogni centimetro del tuo corpo stasera.	2	sexual	it	1	0	1	0	0	0
4892	Le tue foto mi eccitano così tanto, ho pensieri molto impuri.	2	sexual	it	1	0	1	0	0	0
4893	Vieni a casa mia stasera, faremo cose molto esplicite.	2	sexual	it	1	0	1	0	0	0
4894	Non riesco a pensare ad altro che a fare sesso con te in questo momento.	2	sexual	it	1	0	1	0	0	0
4895	Dimmi che biancheria intima stai indossando adesso.	2	sexual	it	1	0	1	0	0	0
4896	Voglio che tu mi racconti delle tue esperienze sessuali più esplicite.	2	sexual	it	1	0	1	0	0	0
4897	Ho avuto fantasie molto esplicite su di te per settimane.	2	sexual	it	1	0	1	0	0	0
4898	Mostrami ciò che nessun altro ha il diritto di vedere.	2	sexual	it	1	0	1	0	0	0
4899	Voglio che ci scambiamo messaggi molto intimi ed espliciti.	2	sexual	it	1	0	1	0	0	0
4900	Envoie-moi des photos explicites de toi, je veux tout voir.	2	sexual	fr	1	0	1	0	0	0
4901	Je pense à toi toutes les nuits de façon très intime et explicite.	2	sexual	fr	1	0	1	0	0	0
4902	Décris-moi en détail ce que tu ferais avec moi au lit.	2	sexual	fr	1	0	1	0	0	0
4903	Je veux avoir des relations sexuelles avec toi dès ce soir.	2	sexual	fr	1	0	1	0	0	0
4904	Montre-moi ton corps, j'en ai tellement envie depuis longtemps.	2	sexual	fr	1	0	1	0	0	0
4905	Parlons de nos fantasmes les plus explicites et les plus intimes.	2	sexual	fr	1	0	1	0	0	0
4906	Je rêve de te déshabiller lentement et de faire des choses avec toi.	2	sexual	fr	1	0	1	0	0	0
4907	Tu veux qu'on se retrouve pour une nuit sans lendemain ensemble ?	2	sexual	fr	1	0	1	0	0	0
4908	Dis-moi exactement comment tu aimes faire l'amour en détail.	2	sexual	fr	1	0	1	0	0	0
4909	Je t'imagine nue et ça me rend fou de désir pour toi.	2	sexual	fr	1	0	1	0	0	0
4910	Envoie-moi une vidéo intime de toi, personne ne le saura.	2	sexual	fr	1	0	1	0	0	0
4911	Je veux explorer ton corps dans les moindres détails ce soir.	2	sexual	fr	1	0	1	0	0	0
4912	Tes photos m'excitent tellement, j'ai des pensées très impures.	2	sexual	fr	1	0	1	0	0	0
4913	Viens chez moi ce soir, on va faire des choses très explicites.	2	sexual	fr	1	0	1	0	0	0
4914	Je ne pense qu'à avoir des rapports sexuels avec toi en ce moment.	2	sexual	fr	1	0	1	0	0	0
4915	Dis-moi ce que tu portes comme sous-vêtements en ce moment.	2	sexual	fr	1	0	1	0	0	0
4916	Je veux que tu me raccontes tes expériences sexuelles les plus torrides.	2	sexual	fr	1	0	1	0	0	0
4917	J'ai des fantasmes très explicites sur toi depuis des semaines.	2	sexual	fr	1	0	1	0	0	0
4918	Montre-moi ce que personne d'autre n'a le droit de voir.	2	sexual	fr	1	0	1	0	0	0
4919	Je veux qu'on échange des messages très intimes et explicites.	2	sexual	fr	1	0	1	0	0	0
4920	Send me explicit photos of yourself, I want to see everything.	2	sexual	en	1	0	1	0	0	0
4921	I think about you in very intimate and explicit ways every night.	2	sexual	en	1	0	1	0	0	0
4922	Describe in detail what you would do with me in bed.	2	sexual	en	1	0	1	0	0	0
4923	I want to have sex with you tonight.	2	sexual	en	1	0	1	0	0	0
4924	Show me your body, I've been wanting this for so long.	2	sexual	en	1	0	1	0	0	0
4925	Let's talk about our most explicit and intimate fantasies.	2	sexual	en	1	0	1	0	0	0
4926	I dream of undressing you slowly and doing things with you.	2	sexual	en	1	0	1	0	0	0
4927	Want to meet up for a one-night stand together?	2	sexual	en	1	0	1	0	0	0
4928	Tell me exactly how you like to make love in detail.	2	sexual	en	1	0	1	0	0	0
4929	I imagine you naked and it drives me crazy with desire.	2	sexual	en	1	0	1	0	0	0
4930	Send me an intimate video of yourself, no one will know.	2	sexual	en	1	0	1	0	0	0
4931	I want to explore every inch of your body tonight.	2	sexual	en	1	0	1	0	0	0
4932	Your photos excite me so much, I have very impure thoughts.	2	sexual	en	1	0	1	0	0	0
4933	Come to my place tonight, we'll do very explicit things.	2	sexual	en	1	0	1	0	0	0
4934	All I can think about right now is having sex with you.	2	sexual	en	1	0	1	0	0	0
4935	Tell me what underwear you're wearing right now.	2	sexual	en	1	0	1	0	0	0
